1759825	1
1759824	2
28763764	1
25710038	1
23795336	2
25268743	1
26822994	1
28028547	1
24915533	1
25710045	1
24614383	1
26075236	1
4039734	2
25268759	1
26858962	1
26315485	1
24349175	1
22531819	1
26089871	1
23555679	1
28748115	2
22472995	1
27435110	1
29151833	1
26567141	1
25506328	1
27185524	2
24614377	1
26136722	1
27413771	2
25533921	1
22496935	1
25205191	2
26858972	1
27207438	1
22901284	2
25761644	1
28533430	1
28329718	1
26352430	1
23555651	1
17611757	1
23528073	1
27738922	1
27930652	1
19997573	1
10210693	2
28244261	1
26051244	1
26122102	1
28521446	1
29151813	1
28508493	1
24146444	1
851921	1
28053508	8
26820305	1
23063765	1
27832198	1
26075266	1
26518195	1
21205826	1
26616666	1
25988365	1
22937294	1
26883953	3
24146498	1
23805272	1
28775785	1
28342710	1
23087703	3
24158494	1
25988374	5
25521907	1
26124782	3
28303120	1
28508427	2
26089832	1
27474751	1
27435153	1
26871952	1
18936752	1
26075204	1
26437921	1
26100706	1
28748199	1
26567195	1
25748669	1
28775763	1
27462771	1
26136778	4
26075211	1
27449797	1
27197559	3
27449798	1
25939348	1
28594405	1
26604653	2
24614353	1
28594409	1
27915001	1
27413710	1
28653277	1
26401998	1
17682101	1
26579192	2
28293263	1
22624049	1
28293265	1
28293264	1
25930981	1
25447411	1
27339263	1
21795683	1
26724486	2
28846640	1
27751975	1
28726748	1
26991794	1
24817036	7
26991793	1
27352213	1
24783185	1
28303159	1
27340226	1
27388207	6
26195071	1
21325638	2
25746056	1
25506389	1
27378878	1
25148906	2
27293386	2
22952823	1
28413575	1
24927588	1
24303815	1
22592829	1
20950540	1
28807042	1
26090808	1
26903244	1
24805075	1
23543602	1
24844642	2
28100438	1
25136947	1
1493081	1
23925042	1
24445070	1
28680853	2
20480025	1
28293225	1
24205315	1
26846920	1
28810630	1
28810631	1
27594591	1
20553580	1
22614669	1
27038110	1
26834953	1
2759607	1
26834959	1
23555637	1
27112524	2
23504052	1
27378827	1
23119086	1
25291152	2
22516288	1
28810624	1
25364574	1
25856502	1
26508738	1
27822777	1
25927305	1
25148910	1
26340495	1
27100515	2
27807158	1
28680873	1
24220935	1
26820362	1
27053716	1
24109491	1
22913271	1
26124719	1
26819376	2
26819375	1
26819374	1
28197395	1
26447327	1
26109125	1
26506108	1
27787930	1
27281369	1
28327172	1
26124721	4
28594481	1
24075528	1
26474900	1
28401570	1
26065829	1
28582392	1
21793072	1
17971239	1
22952853	1
28340122	2
1759833	1
25773672	1
28594372	1
25677806	1
28163963	3
25653831	1
28209920	1
27785339	1
28163968	1
27809883	2
28151972	1
17971226	6
27521693	1
23433102	1
23913028	1
27484068	2
28151970	1
17263634	1
27281349	1
27785334	1
24024035	1
27834829	6
27090735	1
24518561	1
27570642	1
25158309	1
1338795	1
27834824	1
26927132	1
27834815	1
25161924	1
26171141	1
28655874	1
26665699	2
27354908	2
28148300	1
27354909	1
8473016	1
25099332	1
28187950	1
26927168	1
25594871	1
27378916	1
28616234	1
28680834	2
17224045	1
28151951	2
27991577	1
26927161	1
26689671	1
23134597	1
23927630	1
28234915	2
27834805	1
8448063	1
25099347	1
27810857	1
28151944	1
28234919	3
27834809	1
28726801	1
27570662	1
20406163	1
19672458	1
20406160	2
27378926	1
27991561	1
26508718	1
26724454	2
7833230	1
26388499	1
28352089	1
28151932	1
26712468	1
28858536	12
27303380	1
26651022	2
26903135	1
20947001	1
27352304	1
26183181	1
24773830	1
27809844	2
28582464	1
8485024	1
26700476	1
25881550	1
27256355	1
27256354	3
25785589	1
26459268	1
27232363	1
17008479	1
27303365	1
24940599	1
24555427	1
25100853	1
24797816	1
7833222	1
28210943	1
3280551	1
27809818	1
11488783	1
26462882	1
27991530	1
25592254	2
28197312	1
23242544	1
27809820	1
26903150	1
28738813	1
28293270	3
28210929	1
22927840	1
27799972	1
28293278	1
24278396	1
20482751	1
27533631	1
27354934	1
27785348	1
27858763	1
25254186	1
22577246	1
28376093	1
28053591	1
27283929	1
23278524	2
28966527	1
29067969	1
27148515	1
22687618	1
27435062	3
27087155	1
29067960	1
27628414	3
24339782	1
28545479	1
26614032	1
27450687	2
29163760	1
28761199	1
26555091	1
29067957	1
28447025	1
24339767	1
28449690	1
27942580	1
28447032	1
2387514	1
27459018	1
28450679	1
29124159	4
28582410	1
29163752	1
26557865	4
25254160	1
23819817	1
28447041	1
27785397	1
28459016	1
29163755	2
28163908	2
22687605	2
28459030	1
24242335	1
24555493	1
27942598	1
