1759825	1
6954968	1
22276657	1
7104188	1
19239394	2
6115663	1
28290032	2
8593010	1
6124268	1
28923878	1
22615291	3
11248007	1
18476138	1
8585739	1
3499163	1
23198008	1
23065953	1
3729355	1
27471317	1
25400289	1
21145883	1
14998423	1
4039734	3
8363370	1
22148109	1
19336732	1
28122622	1
26466681	1
19951112	1
24526887	1
22998765	1
1444287	1
24798274	1
3790403	1
22106945	1
14748822	2
29387462	2
27266992	1
8843289	1
24614374	1
2350530	1
27135021	1
27709007	1
16236041	1
26810651	1
8540731	2
22870476	1
6849770	1
25167934	1
20711362	1
16456209	1
23484002	1
20468282	1
22848766	1
19013687	1
9255588	1
7104169	2
6849788	2
21713088	1
22725836	1
12680887	2
9333047	1
23591786	1
15089805	2
6743475	1
6743474	3
2178657	1
24558011	2
2223430	1
24688620	1
10681341	1
1211913	1
21738223	1
4748302	1
18477687	1
24699894	1
24069501	1
19126448	1
24790635	1
6799075	2
7213530	1
8431366	1
28761579	1
22500092	2
22043389	1
23322185	1
22642697	1
20357455	1
22884524	1
2692684	13
3190187	1
18180343	2
10540196	1
2501937	5
3663450	2
7989576	1
21765826	1
7726498	1
23960725	1
9565628	1
363052	1
7726497	1
26970526	1
25728721	1
29158664	1
26730212	1
8031056	1
29370844	1
4728950	1
21174180	1
8666908	1
24718393	1
24995119	1
29067481	1
28243110	1
19141701	1
22119802	1
4246870	1
24821055	1
19116874	2
7625787	1
2590615	2
21688801	1
10991886	1
26659543	1
8471400	1
23292347	2
12121905	1
18729003	1
3377465	1
25929560	1
25849380	1
17227287	1
6402104	1
2069377	1
12445027	1
26797214	2
17224928	1
19357320	1
27066073	1
19412669	1
22043330	1
3606933	3
16893454	1
26984901	1
27412990	1
4994902	1
6322675	2
29121399	1
475377	1
18991108	1
677861	1
4083859	1
20458565	1
3616979	1
2729925	1
26818566	1
20510810	1
9257735	1
9255555	1
2994705	1
25505415	1
17073891	2
27136895	1
10049294	1
24527446	1
9174191	1
19450346	1
8398581	1
26307759	1
22943633	1
6799035	2
27287612	1
4988120	1
20306264	2
7407477	1
19843056	2
28330892	1
17386084	1
19188677	1
24971632	1
3964536	2
18828806	2
19528278	1
26049587	1
29133564	1
21995446	1
7378263	1
27453292	2
27860050	1
10377176	1
28975914	1
9032702	1
2686738	1
25762793	1
24692824	1
7910723	1
18815725	1
27184286	1
1549602	1
23101976	1
2285293	1
24991356	1
2291865	1
28282366	2
7910724	1
16982783	3
974338	1
19592176	1
29396480	1
24379304	1
26883089	1
18516070	1
23629715	1
25784216	9
19694738	1
6704283	2
24492365	1
24899378	1
24163071	1
9624466	1
22454900	1
26203244	1
2221865	2
18645019	1
20860662	1
18472981	2
25368610	1
24864138	1
12207631	1
2795076	1
22085655	1
20530230	1
7695323	3
16584128	1
11796346	1
19345936	1
8851608	1
28236251	2
28339328	4
8851611	1
3469936	1
5328728	1
22454934	1
28808382	1
29459669	1
21516380	1
8878578	1
24569199	1
9660998	1
18378563	1
8787888	1
2610509	2
15752382	1
2610506	1
2680058	1
3767339	1
19381840	1
25006518	1
7944622	1
29491753	1
8148224	1
18596681	1
29141174	1
20633266	1
5780400	1
11181397	1
5642985	1
26984779	1
26801767	1
19961574	1
3056482	1
3767347	1
23334999	1
6709544	1
20126600	1
20390100	1
6626437	1
27548188	1
25808169	1
8148213	2
24237035	1
26713162	1
10390227	1
23554417	1
29375698	1
21179350	1
16722829	1
17054666	1
9869578	1
23835883	1
26203673	1
17953718	2
15743714	1
25279159	1
24250524	1
26074743	1
10510158	1
22615637	1
28468663	1
1137367	3
6857583	1
14616409	3
27233294	1
9797245	1
19465087	1
20869315	1
6091711	1
28862186	2
1768561	1
12487629	1
19920927	1
21797891	1
21743634	1
7486898	1
25510860	1
22787406	1
21486727	1
10510147	1
15917540	2
4717089	1
12192599	1
24449770	2
19210905	1
28725472	1
176926	1
16377698	1
24692764	5
16120066	1
9803987	4
9803986	1
7811026	3
11181366	1
28630183	1
19032727	1
12709312	1
27540556	1
24309312	1
15155398	1
23887151	1
12598396	1
17495874	1
5548836	1
25049247	1
24310425	1
6615692	1
23930949	1
7272172	1
2831809	1
22345892	1
2327762	1
16638735	1
21666065	1
23755929	1
28153004	1
16189139	1
17875188	2
10348764	1
19738015	3
7397068	1
4368904	1
7397069	1
1510420	2
10583588	1
14982768	4
21209842	1
17423517	1
26566711	1
21720390	1
24655007	1
28299646	1
24816574	1
24580719	1
10594475	2
14638510	1
2054263	1
6362553	1
12182761	1
7893583	2
15917519	1
20698852	1
20444886	1
7387142	1
11298069	1
25663751	1
29497329	1
12182760	1
28275201	1
3060240	1
24514086	1
17315398	1
16127039	1
17041143	1
25407255	1
20385363	1
4940806	1
28701947	3
27177586	1
6994635	1
23454065	1
19398645	1
8109952	1
24655119	1
3828202	1
24155849	1
23478252	1
24278691	1
1590680	1
27843779	1
27921023	1
20468724	1
26438626	1
18093252	1
9413958	1
7615267	1
10594469	1
8980774	1
25901212	1
18199522	1
9578193	1
25755520	1
4915744	2
22279483	1
21278961	1
26664366	1
22640826	1
4005130	1
17531088	1
21093467	1
6626418	4
21332573	2
27742833	1
29096671	1
3606059	1
28627123	2
1576057	1
7793869	1
23538555	1
8939095	1
23462933	1
2378794	2
12807491	1
22096388	1
23216417	1
27051456	2
508557	1
27209063	1
3190987	1
26140311	5
20002090	1
8851570	1
26185423	1
29218389	1
9021205	2
25991065	1
6350115	1
21772984	1
6362559	1
25320889	1
6432635	1
3382596	1
25320888	1
7082533	1
27147856	1
7826831	1
15171675	1
24886409	1
26138369	5
20079977	1
9559790	2
15388441	1
4005122	3
29022184	1
26679628	3
25775139	1
7354137	1
7640141	1
28233944	1
4005129	1
15328077	1
7619670	1
26747454	2
26390213	1
9661037	1
2751276	1
21742389	1
25214768	1
6456996	1
3245692	1
21168291	1
26264792	5
2679956	1
28186644	1
2788047	1
9144222	1
29237722	1
5320587	1
1633067	1
1633069	1
25932045	1
19183742	1
3245695	1
5580942	1
1633062	1
8527268	1
28959123	1
11254581	1
4467873	1
27255266	1
3768257	1
4596744	1
22478935	1
17423547	1
7459787	1
15206992	1
19156505	1
21194458	1
28264841	1
1309183	1
25512407	1
1389940	2
23456436	1
861589	1
26313650	1
25923589	1
21331327	1
24494104	1
9218739	1
28695013	1
21701616	2
7066162	2
7066165	1
26265743	1
1590677	1
4640811	1
8726009	1
29304798	1
6487473	1
24655543	1
7742162	2
22531028	1
2527534	5
21541781	1
18812596	1
25933598	1
7742164	1
7150456	1
23439908	1
26251575	1
3011048	1
1510449	1
3203064	1
26392500	1
4860709	1
25182655	1
7695258	1
21694908	1
24001154	1
1510453	1
8109939	4
20686752	1
17659253	1
