21254874	90
17971226	41
19641658	31
9723817	30
26417265	28
24790635	25
19859815	22
21039758	22
28491115	20
23184849	20
21189136	20
22884524	18
10606837	18
16669845	17
11736868	16
20972517	15
25640094	14
17010103	13
24527031	11
2692684	11
25253884	11
24309312	11
26949700	10
17223855	10
10903978	9
22754069	9
26438626	9
26417310	9
23723662	9
28971609	9
10583025	8
25784216	8
20653669	8
18214850	8
19075045	8
9559810	8
16305592	8
7811026	7
25251944	7
16050865	7
24421511	7
11069440	7
22557968	7
28797065	7
15206993	7
16669846	7
23750693	7
17785609	7
17622247	7
23126367	7
24735758	7
22478878	7
18516070	7
22315269	7
10671908	7
27503364	6
16995870	6
15231618	6
19398645	6
21204914	6
23604886	6
19694738	6
26576202	6
19030251	6
11959616	6
20152556	6
22574741	6
18085482	6
26138369	6
26264792	6
9153299	6
28512322	6
18214849	6
20927202	6
16842394	6
18199522	6
26140311	6
8562295	6
24219506	5
16722829	5
24692764	5
26137250	5
22344702	5
12186177	5
22456862	5
16432272	5
2501937	5
21822441	5
26819251	5
21953762	5
27482519	5
14982768	5
22823924	5
15552546	5
22651380	5
23964176	5
27330371	5
21168291	5
23001440	5
8203844	5
20001110	4
16722828	4
25821484	4
2527534	4
21686183	4
24167723	4
26497966	4
28894634	4
24023584	4
15842557	4
12392581	4
22777148	4
15089812	4
24454289	4
2099431	4
26962786	4
11012550	4
21193422	4
28261555	4
23251773	4
15025743	4
26895020	4
25733840	4
27417362	4
24566057	4
22500092	4
16982783	4
21762181	4
17425631	4
7742162	4
20512335	4
20642557	4
22043389	4
18204476	4
21042484	4
16127039	4
8787869	4
19841960	4
10594487	4
4039734	3
6743474	3
28725042	3
17073891	3
24146485	3
25750588	3
10223919	3
16722827	3
23572189	3
9803987	3
25557052	3
26382728	3
25587296	3
23629159	3
8554942	3
25071580	3
8540731	3
19300583	3
23024269	3
19694743	3
24550106	3
16390351	3
24951959	3
21878097	3
4005122	3
26036354	3
23872371	3
22909282	3
26815360	3
26478732	3
6421377	3
11678783	3
26171235	3
17116126	3
20953424	3
16170143	3
17888514	3
12406936	3
25377242	3
3606933	3
9738208	3
26851241	3
18928560	3
23671711	3
15743714	3
14616409	3
22751234	3
20936048	3
19738015	3
26457296	3
6626418	3
19538810	3
19181652	3
21619519	3
26566518	3
7619679	3
17010102	3
26925159	3
24001154	3
15900287	3
25157286	3
19771928	3
25351407	3
25619317	3
10759694	3
26136115	3
23843707	3
22615291	3
19159124	3
27550653	3
24489112	3
18294328	3
15974642	3
25377539	3
27489634	3
9578182	3
23570306	3
26413183	3
17079360	3
26149987	3
1705137	3
22872575	3
22516847	3
25223504	3
20585135	2
6035423	2
9333047	2
28752649	2
16722840	2
6799075	2
23745048	2
23292347	2
12445027	2
11739235	2
24511438	2
6799035	2
19843056	2
3964536	2
17846933	2
19689273	2
6704283	2
21646440	2
2610502	2
24283665	2
2680058	2
8148225	2
19360912	2
3814465	2
27616901	2
21625528	2
12580993	2
17241862	2
26203229	2
16120075	2
28340122	2
21666065	2
25274610	2
5483323	2
25419478	2
24062793	2
25332983	2
8128699	2
28092345	2
18083538	2
11488783	2
23118917	2
22913677	2
22164240	2
25538791	2
21119886	2
26295257	2
21501216	2
28978989	2
27695271	2
21966327	2
29124159	2
25815026	2
6128018	2
22516726	2
24354903	2
24525634	2
22454664	2
24335390	2
19239394	2
1757761	2
15089805	2
24558011	2
22391551	2
28603504	2
3663450	2
23858094	2
20372994	2
26180597	2
24326161	2
25949261	2
22114699	2
19297219	2
24879006	2
11158762	2
22943633	2
15968153	2
18828806	2
25309668	2
15373933	2
12959294	2
16221754	2
11796346	2
26488162	2
10417495	2
15752380	2
8192452	2
22809022	2
20635460	2
16096112	2
22562045	2
8389127	2
7893583	2
28066147	2
25435604	2
5768470	2
27051456	2
25733806	2
27867302	2
8527268	2
23878024	2
21318106	2
19890267	2
28962662	2
21718295	2
16669847	2
25883837	2
24682697	2
21851848	2
21870106	2
16796706	2
23229480	2
27648390	2
12895199	2
20703222	2
21436982	2
25400909	2
15014642	2
7306430	2
22329631	2
20714787	2
11991343	2
26045681	2
23737828	2
25954201	2
10771458	2
22023670	2
25574244	2
16236039	2
27135021	2
12095423	2
7104169	2
18941913	2
25349607	2
27066387	2
17506780	2
22071705	2
24718393	2
25855823	2
26468402	2
21660137	2
27022381	2
26797214	2
6322675	2
23819683	2
28282366	2
17404720	2
24015255	2
25251219	2
28018925	2
26491258	2
25134501	2
25801553	2
21460003	2
14616430	2
18466099	2
7905288	2
26770129	2
23982336	2
15521893	2
18624678	2
24961658	2
16042669	2
19568696	2
15745441	2
28627123	2
21349922	2
24943896	2
26679628	2
25233067	2
6134543	2
3919752	2
15937564	2
21194458	2
26125082	2
7066162	2
19740397	2
20587058	2
11966676	2
22897361	2
28473993	2
9114910	2
24353837	2
11959541	2
25713759	2
16487217	2
25024897	2
23148176	2
20045385	2
11849198	2
25623616	2
21686827	2
26418005	2
14748822	2
27709006	2
25499829	2
21278283	2
21499478	2
6849788	2
26467857	2
21270790	2
8616441	2
21569446	2
28031641	2
8471407	2
23701184	2
19116874	2
22760907	2
27467078	2
28458804	2
27588415	2
26818566	2
2069371	2
24963315	2
8471414	2
17117613	2
27453292	2
2185691	2
21545833	2
14742207	2
12207630	2
23801821	2
24761267	2
19238656	2
19948201	2
16834332	2
12598396	2
6151848	2
25028567	2
23408271	2
10594475	2
24909419	2
28962463	2
2378794	2
9640524	2
2390422	2
26747454	2
28585859	2
23612197	2
23780830	2
25180378	2
21468365	2
21331327	2
21701616	2
25031227	2
3203064	2
28742547	2
6584878	2
26798172	2
16480505	2
10560294	2
28712300	2
10560291	2
27825374	2
18971926	2
7751833	2
1658785	2
24666820	2
1759825	1
22468007	1
24156265	1
23737453	1
21753875	1
6115663	1
4255423	1
28405576	1
25977676	1
9771439	1
20550014	1
23065953	1
20017916	1
22130800	1
5488224	1
29184760	1
22148109	1
27664109	1
28122622	1
24974738	1
28108773	1
24614374	1
23573098	1
22952875	1
18476026	1
20071463	1
21670104	1
23591786	1
6743475	1
2178657	1
272214	1
19125238	1
23225980	1
21738223	1
19533803	1
19997573	1
24952503	1
14998420	1
7213530	1
28761579	1
18537963	1
20357455	1
3190187	1
26029331	1
28053508	1
7989576	1
21765826	1
22468005	1
1998604	1
25302309	1
24786236	1
26191135	1
859820	1
20517484	1
26053485	1
16297236	1
19141701	1
25336957	1
18345947	1
26535963	1
23718725	1
16150793	1
24511450	1
15801937	1
4760725	1
25929560	1
1211925	1
25849380	1
23267379	1
12445029	1
1413744	1
19036123	1
19357320	1
27493481	1
16893454	1
18475189	1
475377	1
18991108	1
4083859	1
3616979	1
20510810	1
7837259	1
24052022	1
24527446	1
14638485	1
24587934	1
4630225	1
20218027	1
16637680	1
21124313	1
19001041	1
24971632	1
2217007	1
7378263	1
27076818	1
9032702	1
27619152	1
6580830	1
27184286	1
25119571	1
16964315	1
19592176	1
19275775	1
21633595	1
26883089	1
2291868	1
24367462	1
18037151	1
24899378	1
9624466	1
26203244	1
21274401	1
29123746	1
18472981	1
24027036	1
23251862	1
28236251	1
18164154	1
1912802	1
27510982	1
22132126	1
11851639	1
27864668	1
28808382	1
21516380	1
26203254	1
8633056	1
17040567	1
2610509	1
19381840	1
18612412	1
